full.name,PA,run,algo,expl.var,rand,var.imp,Predictor_variable,Group
Culicoides_PA2_allRun_RF,PA2,allRun,RF,Forests evergreen broadleaf ,5,0.005185,Forests Evergreen Broadleaf ,Land Use
Culicoides_PA3_RUN1_RF,PA3,RUN1,RF,Forests evergreen broadleaf ,1,0.002244,Forests Evergreen Broadleaf ,Land Use
Culicoides_PA3_RUN1_RF,PA3,RUN1,RF,Forests evergreen broadleaf ,2,0.002406,Forests Evergreen Broadleaf ,Land Use
Culicoides_PA3_RUN1_RF,PA3,RUN1,RF,Forests evergreen broadleaf ,3,0.002062,Forests Evergreen Broadleaf ,Land Use
Culicoides_PA3_RUN1_RF,PA3,RUN1,RF,Forests evergreen broadleaf ,4,0.002312,Forests Evergreen Broadleaf ,Land Use
Culicoides_PA3_RUN1_RF,PA3,RUN1,RF,Forests evergreen broadleaf ,5,0.002142,Forests Evergreen Broadleaf ,Land Use
Culicoides_PA3_RUN3_RF,PA3,RUN3,RF,Forests evergreen broadleaf ,1,0.005171,Forests Evergreen Broadleaf ,Land Use
Culicoides_PA3_RUN3_RF,PA3,RUN3,RF,Forests evergreen broadleaf ,2,0.006306,Forests Evergreen Broadleaf ,Land Use
Culicoides_PA3_RUN3_RF,PA3,RUN3,RF,Forests evergreen broadleaf ,3,0.005812,Forests Evergreen Broadleaf ,Land Use
Culicoides_PA3_RUN3_RF,PA3,RUN3,RF,Forests evergreen broadleaf ,4,0.005836,Forests Evergreen Broadleaf ,Land Use
Culicoides_PA3_RUN3_RF,PA3,RUN3,RF,Forests evergreen broadleaf ,5,0.005885,Forests Evergreen Broadleaf ,Land Use
Culicoides_PA3_RUN4_RF,PA3,RUN4,RF,Forests evergreen broadleaf ,1,0.002572,Forests Evergreen Broadleaf ,Land Use
Culicoides_PA3_RUN4_RF,PA3,RUN4,RF,Forests evergreen broadleaf ,2,0.00279,Forests Evergreen Broadleaf ,Land Use
Culicoides_PA3_RUN4_RF,PA3,RUN4,RF,Forests evergreen broadleaf ,3,0.003042,Forests Evergreen Broadleaf ,Land Use
Culicoides_PA3_RUN4_RF,PA3,RUN4,RF,Forests evergreen broadleaf ,4,0.003334,Forests Evergreen Broadleaf ,Land Use
Culicoides_PA3_RUN4_RF,PA3,RUN4,RF,Forests evergreen broadleaf ,5,0.002901,Forests Evergreen Broadleaf ,Land Use
Culicoides_PA3_allRun_RF,PA3,allRun,RF,Forests evergreen broadleaf ,1,0.002252,Forests Evergreen Broadleaf ,Land Use
Culicoides_PA3_allRun_RF,PA3,allRun,RF,Forests evergreen broadleaf ,2,0.002187,Forests Evergreen Broadleaf ,Land Use
Culicoides_PA3_allRun_RF,PA3,allRun,RF,Forests evergreen broadleaf ,3,0.002088,Forests Evergreen Broadleaf ,Land Use
Culicoides_PA3_allRun_RF,PA3,allRun,RF,Forests evergreen broadleaf ,4,0.001983,Forests Evergreen Broadleaf ,Land Use
Culicoides_PA3_allRun_RF,PA3,allRun,RF,Forests evergreen broadleaf ,5,0.002033,Forests Evergreen Broadleaf ,Land Use
Culicoides_allData_allRun_RF,allData,allRun,RF,Forests evergreen broadleaf ,1,0.001284,Forests Evergreen Broadleaf ,Land Use
Culicoides_allData_allRun_RF,allData,allRun,RF,Forests evergreen broadleaf ,2,0.001284,Forests Evergreen Broadleaf ,Land Use
Culicoides_allData_allRun_RF,allData,allRun,RF,Forests evergreen broadleaf ,3,0.001374,Forests Evergreen Broadleaf ,Land Use
Culicoides_allData_allRun_RF,allData,allRun,RF,Forests evergreen broadleaf ,4,0.001324,Forests Evergreen Broadleaf ,Land Use
Culicoides_allData_allRun_RF,allData,allRun,RF,Forests evergreen broadleaf ,5,0.001318,Forests Evergreen Broadleaf ,Land Use
Culicoides_PA1_RUN1_RF,PA1,RUN1,RF,grasslands ,1,2.55E-04,Grasslands ,Land Use
Culicoides_PA1_RUN1_RF,PA1,RUN1,RF,grasslands ,2,2.83E-04,Grasslands ,Land Use
Culicoides_PA1_RUN1_RF,PA1,RUN1,RF,grasslands ,3,2.79E-04,Grasslands ,Land Use
Culicoides_PA1_RUN1_RF,PA1,RUN1,RF,grasslands ,4,3.06E-04,Grasslands ,Land Use
Culicoides_PA1_RUN1_RF,PA1,RUN1,RF,grasslands ,5,3.51E-04,Grasslands ,Land Use
Culicoides_PA1_RUN3_RF,PA1,RUN3,RF,grasslands ,1,5.70E-05,Grasslands ,Land Use
Culicoides_PA1_RUN3_RF,PA1,RUN3,RF,grasslands ,2,4.60E-05,Grasslands ,Land Use
Culicoides_PA1_RUN3_RF,PA1,RUN3,RF,grasslands ,3,5.30E-05,Grasslands ,Land Use
Culicoides_PA1_RUN3_RF,PA1,RUN3,RF,grasslands ,4,4.30E-05,Grasslands ,Land Use
Culicoides_PA1_RUN3_RF,PA1,RUN3,RF,grasslands ,5,4.90E-05,Grasslands ,Land Use
Culicoides_PA1_RUN4_RF,PA1,RUN4,RF,grasslands ,1,3.04E-04,Grasslands ,Land Use
Culicoides_PA1_RUN4_RF,PA1,RUN4,RF,grasslands ,2,3.08E-04,Grasslands ,Land Use
Culicoides_PA1_RUN4_RF,PA1,RUN4,RF,grasslands ,3,3.22E-04,Grasslands ,Land Use
Culicoides_PA1_RUN4_RF,PA1,RUN4,RF,grasslands ,4,3.40E-04,Grasslands ,Land Use
Culicoides_PA1_RUN4_RF,PA1,RUN4,RF,grasslands ,5,3.27E-04,Grasslands ,Land Use
Culicoides_PA1_allRun_RF,PA1,allRun,RF,grasslands ,1,2.17E-04,Grasslands ,Land Use
Culicoides_PA1_allRun_RF,PA1,allRun,RF,grasslands ,2,2.21E-04,Grasslands ,Land Use
Culicoides_PA1_allRun_RF,PA1,allRun,RF,grasslands ,3,1.97E-04,Grasslands ,Land Use
Culicoides_PA1_allRun_RF,PA1,allRun,RF,grasslands ,4,1.90E-04,Grasslands ,Land Use
Culicoides_PA1_allRun_RF,PA1,allRun,RF,grasslands ,5,1.76E-04,Grasslands ,Land Use
Culicoides_PA2_RUN1_RF,PA2,RUN1,RF,grasslands ,1,0.001864,Grasslands ,Land Use
Culicoides_PA2_RUN1_RF,PA2,RUN1,RF,grasslands ,2,0.001724,Grasslands ,Land Use
Culicoides_PA2_RUN1_RF,PA2,RUN1,RF,grasslands ,3,0.001512,Grasslands ,Land Use
Culicoides_PA2_RUN1_RF,PA2,RUN1,RF,grasslands ,4,0.001962,Grasslands ,Land Use
Culicoides_PA2_RUN1_RF,PA2,RUN1,RF,grasslands ,5,0.001602,Grasslands ,Land Use
Culicoides_PA2_RUN3_RF,PA2,RUN3,RF,grasslands ,1,0.001094,Grasslands ,Land Use
Culicoides_PA2_RUN3_RF,PA2,RUN3,RF,grasslands ,2,0.001207,Grasslands ,Land Use
Culicoides_PA2_RUN3_RF,PA2,RUN3,RF,grasslands ,3,0.001439,Grasslands ,Land Use
Culicoides_PA2_RUN3_RF,PA2,RUN3,RF,grasslands ,4,0.001195,Grasslands ,Land Use
Culicoides_PA2_RUN3_RF,PA2,RUN3,RF,grasslands ,5,0.001132,Grasslands ,Land Use
Culicoides_PA2_RUN4_RF,PA2,RUN4,RF,grasslands ,1,0.001149,Grasslands ,Land Use
Culicoides_PA2_RUN4_RF,PA2,RUN4,RF,grasslands ,2,0.001477,Grasslands ,Land Use
Culicoides_PA2_RUN4_RF,PA2,RUN4,RF,grasslands ,3,0.001581,Grasslands ,Land Use
Culicoides_PA2_RUN4_RF,PA2,RUN4,RF,grasslands ,4,0.001546,Grasslands ,Land Use
Culicoides_PA2_RUN4_RF,PA2,RUN4,RF,grasslands ,5,0.001402,Grasslands ,Land Use
Culicoides_PA2_allRun_RF,PA2,allRun,RF,grasslands ,1,0.001738,Grasslands ,Land Use
Culicoides_PA2_allRun_RF,PA2,allRun,RF,grasslands ,2,0.001899,Grasslands ,Land Use
Culicoides_PA2_allRun_RF,PA2,allRun,RF,grasslands ,3,0.001823,Grasslands ,Land Use
Culicoides_PA2_allRun_RF,PA2,allRun,RF,grasslands ,4,0.001563,Grasslands ,Land Use
Culicoides_PA2_allRun_RF,PA2,allRun,RF,grasslands ,5,0.001864,Grasslands ,Land Use
Culicoides_PA3_RUN1_RF,PA3,RUN1,RF,grasslands ,1,0.001185,Grasslands ,Land Use
Culicoides_PA3_RUN1_RF,PA3,RUN1,RF,grasslands ,2,9.70E-04,Grasslands ,Land Use
Culicoides_PA3_RUN1_RF,PA3,RUN1,RF,grasslands ,3,0.001021,Grasslands ,Land Use
Culicoides_PA3_RUN1_RF,PA3,RUN1,RF,grasslands ,4,0.00122,Grasslands ,Land Use
Culicoides_PA3_RUN1_RF,PA3,RUN1,RF,grasslands ,5,0.001107,Grasslands ,Land Use
Culicoides_PA3_RUN3_RF,PA3,RUN3,RF,grasslands ,1,0.001659,Grasslands ,Land Use
Culicoides_PA3_RUN3_RF,PA3,RUN3,RF,grasslands ,2,0.001311,Grasslands ,Land Use
Culicoides_PA3_RUN3_RF,PA3,RUN3,RF,grasslands ,3,0.001546,Grasslands ,Land Use
Culicoides_PA3_RUN3_RF,PA3,RUN3,RF,grasslands ,4,0.001512,Grasslands ,Land Use
Culicoides_PA3_RUN3_RF,PA3,RUN3,RF,grasslands ,5,0.001657,Grasslands ,Land Use
Culicoides_PA3_RUN4_RF,PA3,RUN4,RF,grasslands ,1,0.003896,Grasslands ,Land Use
Culicoides_PA3_RUN4_RF,PA3,RUN4,RF,grasslands ,2,0.004812,Grasslands ,Land Use
Culicoides_PA3_RUN4_RF,PA3,RUN4,RF,grasslands ,3,0.004458,Grasslands ,Land Use
Culicoides_PA3_RUN4_RF,PA3,RUN4,RF,grasslands ,4,0.00494,Grasslands ,Land Use
Culicoides_PA3_RUN4_RF,PA3,RUN4,RF,grasslands ,5,0.004265,Grasslands ,Land Use
Culicoides_PA3_allRun_RF,PA3,allRun,RF,grasslands ,1,0.001108,Grasslands ,Land Use
Culicoides_PA3_allRun_RF,PA3,allRun,RF,grasslands ,2,9.96E-04,Grasslands ,Land Use
Culicoides_PA3_allRun_RF,PA3,allRun,RF,grasslands ,3,0.001027,Grasslands ,Land Use
Culicoides_PA3_allRun_RF,PA3,allRun,RF,grasslands ,4,9.64E-04,Grasslands ,Land Use
Culicoides_PA3_allRun_RF,PA3,allRun,RF,grasslands ,5,0.001124,Grasslands ,Land Use
Culicoides_allData_allRun_RF,allData,allRun,RF,grasslands ,1,2.79E-04,Grasslands ,Land Use
Culicoides_allData_allRun_RF,allData,allRun,RF,grasslands ,2,2.55E-04,Grasslands ,Land Use
Culicoides_allData_allRun_RF,allData,allRun,RF,grasslands ,3,2.33E-04,Grasslands ,Land Use
Culicoides_allData_allRun_RF,allData,allRun,RF,grasslands ,4,2.57E-04,Grasslands ,Land Use
Culicoides_allData_allRun_RF,allData,allRun,RF,grasslands ,5,2.49E-04,Grasslands ,Land Use
Culicoides_PA1_RUN1_RF,PA1,RUN1,RF,herbaceous vegetation ,1,0.00151,Herbaceous Vegetation ,Land Use
Culicoides_PA1_RUN1_RF,PA1,RUN1,RF,herbaceous vegetation ,2,0.001313,Herbaceous Vegetation ,Land Use
Culicoides_PA1_RUN1_RF,PA1,RUN1,RF,herbaceous vegetation ,3,0.001601,Herbaceous Vegetation ,Land Use
Culicoides_PA1_RUN1_RF,PA1,RUN1,RF,herbaceous vegetation ,4,0.001461,Herbaceous Vegetation ,Land Use
Culicoides_PA1_RUN1_RF,PA1,RUN1,RF,herbaceous vegetation ,5,0.00178,Herbaceous Vegetation ,Land Use
Culicoides_PA1_RUN3_RF,PA1,RUN3,RF,herbaceous vegetation ,1,0.01645,Herbaceous Vegetation ,Land Use
Culicoides_PA1_RUN3_RF,PA1,RUN3,RF,herbaceous vegetation ,2,0.013429,Herbaceous Vegetation ,Land Use
Culicoides_PA1_RUN3_RF,PA1,RUN3,RF,herbaceous vegetation ,3,0.014223,Herbaceous Vegetation ,Land Use
Culicoides_PA1_RUN3_RF,PA1,RUN3,RF,herbaceous vegetation ,4,0.016128,Herbaceous Vegetation ,Land Use
Culicoides_PA1_RUN3_RF,PA1,RUN3,RF,herbaceous vegetation ,5,0.017688,Herbaceous Vegetation ,Land Use
Culicoides_PA1_RUN4_RF,PA1,RUN4,RF,herbaceous vegetation ,1,2.32E-04,Herbaceous Vegetation ,Land Use
Culicoides_PA1_RUN4_RF,PA1,RUN4,RF,herbaceous vegetation ,2,1.37E-04,Herbaceous Vegetation ,Land Use
Culicoides_PA1_RUN4_RF,PA1,RUN4,RF,herbaceous vegetation ,3,2.17E-04,Herbaceous Vegetation ,Land Use
Culicoides_PA1_RUN4_RF,PA1,RUN4,RF,herbaceous vegetation ,4,2.24E-04,Herbaceous Vegetation ,Land Use
Culicoides_PA1_RUN4_RF,PA1,RUN4,RF,herbaceous vegetation ,5,2.44E-04,Herbaceous Vegetation ,Land Use
Culicoides_PA1_allRun_RF,PA1,allRun,RF,herbaceous vegetation ,1,8.36E-04,Herbaceous Vegetation ,Land Use
Culicoides_PA1_allRun_RF,PA1,allRun,RF,herbaceous vegetation ,2,0.001087,Herbaceous Vegetation ,Land Use
Culicoides_PA1_allRun_RF,PA1,allRun,RF,herbaceous vegetation ,3,9.12E-04,Herbaceous Vegetation ,Land Use
Culicoides_PA1_allRun_RF,PA1,allRun,RF,herbaceous vegetation ,4,9.00E-04,Herbaceous Vegetation ,Land Use
Culicoides_PA1_allRun_RF,PA1,allRun,RF,herbaceous vegetation ,5,9.11E-04,Herbaceous Vegetation ,Land Use
Culicoides_PA2_RUN1_RF,PA2,RUN1,RF,herbaceous vegetation ,1,9.20E-04,Herbaceous Vegetation ,Land Use
Culicoides_PA2_RUN1_RF,PA2,RUN1,RF,herbaceous vegetation ,2,7.20E-04,Herbaceous Vegetation ,Land Use
Culicoides_PA2_RUN1_RF,PA2,RUN1,RF,herbaceous vegetation ,3,7.35E-04,Herbaceous Vegetation ,Land Use
Culicoides_PA2_RUN1_RF,PA2,RUN1,RF,herbaceous vegetation ,4,9.80E-04,Herbaceous Vegetation ,Land Use
Culicoides_PA2_RUN1_RF,PA2,RUN1,RF,herbaceous vegetation ,5,8.67E-04,Herbaceous Vegetation ,Land Use
Culicoides_PA2_RUN3_RF,PA2,RUN3,RF,herbaceous vegetation ,1,0.002978,Herbaceous Vegetation ,Land Use
Culicoides_PA2_RUN3_RF,PA2,RUN3,RF,herbaceous vegetation ,2,0.003455,Herbaceous Vegetation ,Land Use
Culicoides_PA2_RUN3_RF,PA2,RUN3,RF,herbaceous vegetation ,3,0.003252,Herbaceous Vegetation ,Land Use
Culicoides_PA2_RUN3_RF,PA2,RUN3,RF,herbaceous vegetation ,4,0.003282,Herbaceous Vegetation ,Land Use
Culicoides_PA2_RUN3_RF,PA2,RUN3,RF,herbaceous vegetation ,5,0.002786,Herbaceous Vegetation ,Land Use
Culicoides_PA2_RUN4_RF,PA2,RUN4,RF,herbaceous vegetation ,1,5.73E-04,Herbaceous Vegetation ,Land Use
Culicoides_PA2_RUN4_RF,PA2,RUN4,RF,herbaceous vegetation ,2,6.20E-04,Herbaceous Vegetation ,Land Use
Culicoides_PA2_RUN4_RF,PA2,RUN4,RF,herbaceous vegetation ,3,6.46E-04,Herbaceous Vegetation ,Land Use
Culicoides_PA2_RUN4_RF,PA2,RUN4,RF,herbaceous vegetation ,4,6.08E-04,Herbaceous Vegetation ,Land Use
Culicoides_PA2_RUN4_RF,PA2,RUN4,RF,herbaceous vegetation ,5,6.06E-04,Herbaceous Vegetation ,Land Use
Culicoides_PA2_allRun_RF,PA2,allRun,RF,herbaceous vegetation ,1,8.25E-04,Herbaceous Vegetation ,Land Use
Culicoides_PA2_allRun_RF,PA2,allRun,RF,herbaceous vegetation ,2,8.86E-04,Herbaceous Vegetation ,Land Use
Culicoides_PA2_allRun_RF,PA2,allRun,RF,herbaceous vegetation ,3,8.33E-04,Herbaceous Vegetation ,Land Use
Culicoides_PA2_allRun_RF,PA2,allRun,RF,herbaceous vegetation ,4,7.87E-04,Herbaceous Vegetation ,Land Use
Culicoides_PA2_allRun_RF,PA2,allRun,RF,herbaceous vegetation ,5,7.85E-04,Herbaceous Vegetation ,Land Use
Culicoides_PA3_RUN1_RF,PA3,RUN1,RF,herbaceous vegetation ,1,0.001424,Herbaceous Vegetation ,Land Use
Culicoides_PA3_RUN1_RF,PA3,RUN1,RF,herbaceous vegetation ,2,0.001292,Herbaceous Vegetation ,Land Use
Culicoides_PA3_RUN1_RF,PA3,RUN1,RF,herbaceous vegetation ,3,0.001321,Herbaceous Vegetation ,Land Use
Culicoides_PA3_RUN1_RF,PA3,RUN1,RF,herbaceous vegetation ,4,0.001339,Herbaceous Vegetation ,Land Use
Culicoides_PA3_RUN1_RF,PA3,RUN1,RF,herbaceous vegetation ,5,0.001085,Herbaceous Vegetation ,Land Use
Culicoides_PA3_RUN3_RF,PA3,RUN3,RF,herbaceous vegetation ,1,0.006238,Herbaceous Vegetation ,Land Use
Culicoides_PA3_RUN3_RF,PA3,RUN3,RF,herbaceous vegetation ,2,0.005967,Herbaceous Vegetation ,Land Use
Culicoides_PA3_RUN3_RF,PA3,RUN3,RF,herbaceous vegetation ,3,0.007189,Herbaceous Vegetation ,Land Use
Culicoides_PA3_RUN3_RF,PA3,RUN3,RF,herbaceous vegetation ,4,0.007073,Herbaceous Vegetation ,Land Use
Culicoides_PA3_RUN3_RF,PA3,RUN3,RF,herbaceous vegetation ,5,0.00644,Herbaceous Vegetation ,Land Use
Culicoides_PA3_RUN4_RF,PA3,RUN4,RF,herbaceous vegetation ,1,0.001684,Herbaceous Vegetation ,Land Use
Culicoides_PA3_RUN4_RF,PA3,RUN4,RF,herbaceous vegetation ,2,0.001641,Herbaceous Vegetation ,Land Use
Culicoides_PA3_RUN4_RF,PA3,RUN4,RF,herbaceous vegetation ,3,0.001238,Herbaceous Vegetation ,Land Use
Culicoides_PA3_RUN4_RF,PA3,RUN4,RF,herbaceous vegetation ,4,0.001595,Herbaceous Vegetation ,Land Use
Culicoides_PA3_RUN4_RF,PA3,RUN4,RF,herbaceous vegetation ,5,0.00154,Herbaceous Vegetation ,Land Use
Culicoides_PA3_allRun_RF,PA3,allRun,RF,herbaceous vegetation ,1,0.001857,Herbaceous Vegetation ,Land Use
Culicoides_PA3_allRun_RF,PA3,allRun,RF,herbaceous vegetation ,2,0.002016,Herbaceous Vegetation ,Land Use
Culicoides_PA3_allRun_RF,PA3,allRun,RF,herbaceous vegetation ,3,0.001671,Herbaceous Vegetation ,Land Use
Culicoides_PA3_allRun_RF,PA3,allRun,RF,herbaceous vegetation ,4,0.001472,Herbaceous Vegetation ,Land Use
Culicoides_PA3_allRun_RF,PA3,allRun,RF,herbaceous vegetation ,5,0.00186,Herbaceous Vegetation ,Land Use
Culicoides_allData_allRun_RF,allData,allRun,RF,herbaceous vegetation ,1,0.002876,Herbaceous Vegetation ,Land Use
Culicoides_allData_allRun_RF,allData,allRun,RF,herbaceous vegetation ,2,0.002582,Herbaceous Vegetation ,Land Use
Culicoides_allData_allRun_RF,allData,allRun,RF,herbaceous vegetation ,3,0.002471,Herbaceous Vegetation ,Land Use
Culicoides_allData_allRun_RF,allData,allRun,RF,herbaceous vegetation ,4,0.00251,Herbaceous Vegetation ,Land Use
Culicoides_allData_allRun_RF,allData,allRun,RF,herbaceous vegetation ,5,0.002806,Herbaceous Vegetation ,Land Use
Culicoides_PA1_RUN1_RF,PA1,RUN1,RF,Humidity,1,0.003587,Humidity,Climate
Culicoides_PA1_RUN1_RF,PA1,RUN1,RF,Humidity,2,0.003555,Humidity,Climate
Culicoides_PA1_RUN1_RF,PA1,RUN1,RF,Humidity,3,0.003263,Humidity,Climate
Culicoides_PA1_RUN1_RF,PA1,RUN1,RF,Humidity,4,0.003549,Humidity,Climate
Culicoides_PA1_RUN1_RF,PA1,RUN1,RF,Humidity,5,0.003778,Humidity,Climate
Culicoides_PA1_RUN3_RF,PA1,RUN3,RF,Humidity,1,0.006502,Humidity,Climate
Culicoides_PA1_RUN3_RF,PA1,RUN3,RF,Humidity,2,0.006866,Humidity,Climate
Culicoides_PA1_RUN3_RF,PA1,RUN3,RF,Humidity,3,0.006735,Humidity,Climate
Culicoides_PA1_RUN3_RF,PA1,RUN3,RF,Humidity,4,0.0064,Humidity,Climate
Culicoides_PA1_RUN3_RF,PA1,RUN3,RF,Humidity,5,0.006928,Humidity,Climate
Culicoides_PA1_RUN4_RF,PA1,RUN4,RF,Humidity,1,0.009908,Humidity,Climate
Culicoides_PA1_RUN4_RF,PA1,RUN4,RF,Humidity,2,0.010648,Humidity,Climate
Culicoides_PA1_RUN4_RF,PA1,RUN4,RF,Humidity,3,0.01067,Humidity,Climate
Culicoides_PA1_RUN4_RF,PA1,RUN4,RF,Humidity,4,0.011177,Humidity,Climate
Culicoides_PA1_RUN4_RF,PA1,RUN4,RF,Humidity,5,0.01052,Humidity,Climate
Culicoides_PA1_allRun_RF,PA1,allRun,RF,Humidity,1,0.011072,Humidity,Climate
Culicoides_PA1_allRun_RF,PA1,allRun,RF,Humidity,2,0.012168,Humidity,Climate
Culicoides_PA1_allRun_RF,PA1,allRun,RF,Humidity,3,0.011742,Humidity,Climate
Culicoides_PA1_allRun_RF,PA1,allRun,RF,Humidity,4,0.011662,Humidity,Climate
Culicoides_PA1_allRun_RF,PA1,allRun,RF,Humidity,5,0.011842,Humidity,Climate
Culicoides_PA2_RUN1_RF,PA2,RUN1,RF,Humidity,1,0.002494,Humidity,Climate
Culicoides_PA2_RUN1_RF,PA2,RUN1,RF,Humidity,2,0.003004,Humidity,Climate
Culicoides_PA2_RUN1_RF,PA2,RUN1,RF,Humidity,3,0.003126,Humidity,Climate
Culicoides_PA2_RUN1_RF,PA2,RUN1,RF,Humidity,4,0.003024,Humidity,Climate
Culicoides_PA2_RUN1_RF,PA2,RUN1,RF,Humidity,5,0.002686,Humidity,Climate
Culicoides_PA2_RUN3_RF,PA2,RUN3,RF,Humidity,1,0.002902,Humidity,Climate
Culicoides_PA2_RUN3_RF,PA2,RUN3,RF,Humidity,2,0.003005,Humidity,Climate
Culicoides_PA2_RUN3_RF,PA2,RUN3,RF,Humidity,3,0.003062,Humidity,Climate
Culicoides_PA2_RUN3_RF,PA2,RUN3,RF,Humidity,4,0.002707,Humidity,Climate
Culicoides_PA2_RUN3_RF,PA2,RUN3,RF,Humidity,5,0.002978,Humidity,Climate
Culicoides_PA2_RUN4_RF,PA2,RUN4,RF,Humidity,1,0.004164,Humidity,Climate
Culicoides_PA2_RUN4_RF,PA2,RUN4,RF,Humidity,2,0.004394,Humidity,Climate
Culicoides_PA2_RUN4_RF,PA2,RUN4,RF,Humidity,3,0.003891,Humidity,Climate
Culicoides_PA2_RUN4_RF,PA2,RUN4,RF,Humidity,4,0.004128,Humidity,Climate
Culicoides_PA2_RUN4_RF,PA2,RUN4,RF,Humidity,5,0.004334,Humidity,Climate
Culicoides_PA2_allRun_RF,PA2,allRun,RF,Humidity,1,0.005287,Humidity,Climate
Culicoides_PA2_allRun_RF,PA2,allRun,RF,Humidity,2,0.005659,Humidity,Climate
Culicoides_PA2_allRun_RF,PA2,allRun,RF,Humidity,3,0.005816,Humidity,Climate
Culicoides_PA2_allRun_RF,PA2,allRun,RF,Humidity,4,0.005366,Humidity,Climate
Culicoides_PA2_allRun_RF,PA2,allRun,RF,Humidity,5,0.004836,Humidity,Climate
Culicoides_PA3_RUN1_RF,PA3,RUN1,RF,Humidity,1,0.002648,Humidity,Climate
Culicoides_PA3_RUN1_RF,PA3,RUN1,RF,Humidity,2,0.002369,Humidity,Climate
Culicoides_PA3_RUN1_RF,PA3,RUN1,RF,Humidity,3,0.002444,Humidity,Climate
Culicoides_PA3_RUN1_RF,PA3,RUN1,RF,Humidity,4,0.001894,Humidity,Climate
Culicoides_PA3_RUN1_RF,PA3,RUN1,RF,Humidity,5,0.002396,Humidity,Climate
Culicoides_PA3_RUN3_RF,PA3,RUN3,RF,Humidity,1,0.002306,Humidity,Climate
Culicoides_PA3_RUN3_RF,PA3,RUN3,RF,Humidity,2,0.001999,Humidity,Climate
Culicoides_PA3_RUN3_RF,PA3,RUN3,RF,Humidity,3,0.002117,Humidity,Climate
Culicoides_PA3_RUN3_RF,PA3,RUN3,RF,Humidity,4,0.002262,Humidity,Climate
Culicoides_PA3_RUN3_RF,PA3,RUN3,RF,Humidity,5,0.002178,Humidity,Climate
Culicoides_PA3_RUN4_RF,PA3,RUN4,RF,Humidity,1,0.003435,Humidity,Climate
Culicoides_PA3_RUN4_RF,PA3,RUN4,RF,Humidity,2,0.003541,Humidity,Climate
Culicoides_PA3_RUN4_RF,PA3,RUN4,RF,Humidity,3,0.00375,Humidity,Climate
Culicoides_PA3_RUN4_RF,PA3,RUN4,RF,Humidity,4,0.004005,Humidity,Climate
Culicoides_PA3_RUN4_RF,PA3,RUN4,RF,Humidity,5,0.003698,Humidity,Climate
Culicoides_PA3_allRun_RF,PA3,allRun,RF,Humidity,1,0.002472,Humidity,Climate
Culicoides_PA3_allRun_RF,PA3,allRun,RF,Humidity,2,0.002655,Humidity,Climate
Culicoides_PA3_allRun_RF,PA3,allRun,RF,Humidity,3,0.002591,Humidity,Climate
Culicoides_PA3_allRun_RF,PA3,allRun,RF,Humidity,4,0.002509,Humidity,Climate
Culicoides_PA3_allRun_RF,PA3,allRun,RF,Humidity,5,0.002619,Humidity,Climate
Culicoides_allData_allRun_RF,allData,allRun,RF,Humidity,1,0.008656,Humidity,Climate
Culicoides_allData_allRun_RF,allData,allRun,RF,Humidity,2,0.008337,Humidity,Climate
Culicoides_allData_allRun_RF,allData,allRun,RF,Humidity,3,0.007481,Humidity,Climate
Culicoides_allData_allRun_RF,allData,allRun,RF,Humidity,4,0.007752,Humidity,Climate
Culicoides_allData_allRun_RF,allData,allRun,RF,Humidity,5,0.007522,Humidity,Climate
Culicoides_PA1_RUN1_RF,PA1,RUN1,RF,maize harvested area,1,2.90E-04,Maize Harvested Area,Land Use
Culicoides_PA1_RUN1_RF,PA1,RUN1,RF,maize harvested area,2,2.88E-04,Maize Harvested Area,Land Use
Culicoides_PA1_RUN1_RF,PA1,RUN1,RF,maize harvested area,3,3.18E-04,Maize Harvested Area,Land Use
Culicoides_PA1_RUN1_RF,PA1,RUN1,RF,maize harvested area,4,3.22E-04,Maize Harvested Area,Land Use
Culicoides_PA1_RUN1_RF,PA1,RUN1,RF,maize harvested area,5,3.00E-04,Maize Harvested Area,Land Use
Culicoides_PA1_RUN3_RF,PA1,RUN3,RF,maize harvested area,1,5.00E-04,Maize Harvested Area,Land Use
Culicoides_PA1_RUN3_RF,PA1,RUN3,RF,maize harvested area,2,5.31E-04,Maize Harvested Area,Land Use
Culicoides_PA1_RUN3_RF,PA1,RUN3,RF,maize harvested area,3,4.61E-04,Maize Harvested Area,Land Use
Culicoides_PA1_RUN3_RF,PA1,RUN3,RF,maize harvested area,4,4.81E-04,Maize Harvested Area,Land Use
Culicoides_PA1_RUN3_RF,PA1,RUN3,RF,maize harvested area,5,5.12E-04,Maize Harvested Area,Land Use
Culicoides_PA1_RUN4_RF,PA1,RUN4,RF,maize harvested area,1,2.40E-04,Maize Harvested Area,Land Use
Culicoides_PA1_RUN4_RF,PA1,RUN4,RF,maize harvested area,2,2.34E-04,Maize Harvested Area,Land Use
Culicoides_PA1_RUN4_RF,PA1,RUN4,RF,maize harvested area,3,2.17E-04,Maize Harvested Area,Land Use
Culicoides_PA1_RUN4_RF,PA1,RUN4,RF,maize harvested area,4,2.83E-04,Maize Harvested Area,Land Use
Culicoides_PA1_RUN4_RF,PA1,RUN4,RF,maize harvested area,5,2.87E-04,Maize Harvested Area,Land Use
Culicoides_PA1_allRun_RF,PA1,allRun,RF,maize harvested area,1,2.80E-04,Maize Harvested Area,Land Use
