full.name,PA,run,algo,expl var,rand,var.imp,Group,Predictor_variable
OROV.revised_PA1_RUN1_RF,PA1,RUN1,RF,maize harvested area,4,9.51E-04,Land Use,Maize Harvested Area
OROV.revised_PA1_RUN1_RF,PA1,RUN1,RF,maize harvested area,5,9.20E-04,Land Use,Maize Harvested Area
OROV.revised_PA1_RUN2_RF,PA1,RUN2,RF,maize harvested area,1,4.59E-04,Land Use,Maize Harvested Area
OROV.revised_PA1_RUN2_RF,PA1,RUN2,RF,maize harvested area,2,4.68E-04,Land Use,Maize Harvested Area
OROV.revised_PA1_RUN2_RF,PA1,RUN2,RF,maize harvested area,3,4.79E-04,Land Use,Maize Harvested Area
OROV.revised_PA1_RUN2_RF,PA1,RUN2,RF,maize harvested area,4,4.45E-04,Land Use,Maize Harvested Area
OROV.revised_PA1_RUN2_RF,PA1,RUN2,RF,maize harvested area,5,4.69E-04,Land Use,Maize Harvested Area
OROV.revised_PA1_RUN3_RF,PA1,RUN3,RF,maize harvested area,1,8.68E-04,Land Use,Maize Harvested Area
OROV.revised_PA1_RUN3_RF,PA1,RUN3,RF,maize harvested area,2,9.41E-04,Land Use,Maize Harvested Area
OROV.revised_PA1_RUN3_RF,PA1,RUN3,RF,maize harvested area,3,8.26E-04,Land Use,Maize Harvested Area
OROV.revised_PA1_RUN3_RF,PA1,RUN3,RF,maize harvested area,4,8.66E-04,Land Use,Maize Harvested Area
OROV.revised_PA1_RUN3_RF,PA1,RUN3,RF,maize harvested area,5,7.58E-04,Land Use,Maize Harvested Area
OROV.revised_PA1_RUN4_RF,PA1,RUN4,RF,maize harvested area,1,0.001135,Land Use,Maize Harvested Area
OROV.revised_PA1_RUN4_RF,PA1,RUN4,RF,maize harvested area,2,0.001083,Land Use,Maize Harvested Area
OROV.revised_PA1_RUN4_RF,PA1,RUN4,RF,maize harvested area,3,0.001245,Land Use,Maize Harvested Area
OROV.revised_PA1_RUN4_RF,PA1,RUN4,RF,maize harvested area,4,0.001162,Land Use,Maize Harvested Area
OROV.revised_PA1_RUN4_RF,PA1,RUN4,RF,maize harvested area,5,0.001182,Land Use,Maize Harvested Area
OROV.revised_PA1_allRun_RF,PA1,allRun,RF,maize harvested area,1,4.31E-04,Land Use,Maize Harvested Area
OROV.revised_PA1_allRun_RF,PA1,allRun,RF,maize harvested area,2,4.55E-04,Land Use,Maize Harvested Area
OROV.revised_PA1_allRun_RF,PA1,allRun,RF,maize harvested area,3,4.64E-04,Land Use,Maize Harvested Area
OROV.revised_PA1_allRun_RF,PA1,allRun,RF,maize harvested area,4,4.78E-04,Land Use,Maize Harvested Area
OROV.revised_PA1_allRun_RF,PA1,allRun,RF,maize harvested area,5,4.70E-04,Land Use,Maize Harvested Area
OROV.revised_PA2_RUN1_RF,PA2,RUN1,RF,maize harvested area,1,0.002275,Land Use,Maize Harvested Area
OROV.revised_PA2_RUN1_RF,PA2,RUN1,RF,maize harvested area,2,0.002169,Land Use,Maize Harvested Area
OROV.revised_PA2_RUN1_RF,PA2,RUN1,RF,maize harvested area,3,0.00227,Land Use,Maize Harvested Area
OROV.revised_PA2_RUN1_RF,PA2,RUN1,RF,maize harvested area,4,0.002295,Land Use,Maize Harvested Area
OROV.revised_PA2_RUN1_RF,PA2,RUN1,RF,maize harvested area,5,0.002425,Land Use,Maize Harvested Area
OROV.revised_PA2_RUN2_RF,PA2,RUN2,RF,maize harvested area,1,0.003535,Land Use,Maize Harvested Area
OROV.revised_PA2_RUN2_RF,PA2,RUN2,RF,maize harvested area,2,0.003297,Land Use,Maize Harvested Area
OROV.revised_PA2_RUN2_RF,PA2,RUN2,RF,maize harvested area,3,0.003368,Land Use,Maize Harvested Area
OROV.revised_PA2_RUN2_RF,PA2,RUN2,RF,maize harvested area,4,0.003454,Land Use,Maize Harvested Area
OROV.revised_PA2_RUN2_RF,PA2,RUN2,RF,maize harvested area,5,0.0037,Land Use,Maize Harvested Area
OROV.revised_PA2_RUN3_RF,PA2,RUN3,RF,maize harvested area,1,0.004846,Land Use,Maize Harvested Area
OROV.revised_PA2_RUN3_RF,PA2,RUN3,RF,maize harvested area,2,0.004895,Land Use,Maize Harvested Area
OROV.revised_PA2_RUN3_RF,PA2,RUN3,RF,maize harvested area,3,0.00485,Land Use,Maize Harvested Area
OROV.revised_PA2_RUN3_RF,PA2,RUN3,RF,maize harvested area,4,0.004479,Land Use,Maize Harvested Area
OROV.revised_PA2_RUN3_RF,PA2,RUN3,RF,maize harvested area,5,0.004491,Land Use,Maize Harvested Area
OROV.revised_PA2_RUN4_RF,PA2,RUN4,RF,maize harvested area,1,0.003197,Land Use,Maize Harvested Area
OROV.revised_PA2_RUN4_RF,PA2,RUN4,RF,maize harvested area,2,0.0035,Land Use,Maize Harvested Area
OROV.revised_PA2_RUN4_RF,PA2,RUN4,RF,maize harvested area,3,0.003834,Land Use,Maize Harvested Area
OROV.revised_PA2_RUN4_RF,PA2,RUN4,RF,maize harvested area,4,0.003272,Land Use,Maize Harvested Area
OROV.revised_PA2_RUN4_RF,PA2,RUN4,RF,maize harvested area,5,0.003367,Land Use,Maize Harvested Area
OROV.revised_PA2_allRun_RF,PA2,allRun,RF,maize harvested area,1,0.003808,Land Use,Maize Harvested Area
OROV.revised_PA2_allRun_RF,PA2,allRun,RF,maize harvested area,2,0.003439,Land Use,Maize Harvested Area
OROV.revised_PA2_allRun_RF,PA2,allRun,RF,maize harvested area,3,0.003213,Land Use,Maize Harvested Area
OROV.revised_PA2_allRun_RF,PA2,allRun,RF,maize harvested area,4,0.003305,Land Use,Maize Harvested Area
OROV.revised_PA2_allRun_RF,PA2,allRun,RF,maize harvested area,5,0.003816,Land Use,Maize Harvested Area
OROV.revised_PA3_RUN1_RF,PA3,RUN1,RF,maize harvested area,1,0.002107,Land Use,Maize Harvested Area
OROV.revised_PA3_RUN1_RF,PA3,RUN1,RF,maize harvested area,2,0.00217,Land Use,Maize Harvested Area
OROV.revised_PA3_RUN1_RF,PA3,RUN1,RF,maize harvested area,3,0.002151,Land Use,Maize Harvested Area
OROV.revised_PA3_RUN1_RF,PA3,RUN1,RF,maize harvested area,4,0.002068,Land Use,Maize Harvested Area
OROV.revised_PA3_RUN1_RF,PA3,RUN1,RF,maize harvested area,5,0.002028,Land Use,Maize Harvested Area
OROV.revised_PA3_RUN2_RF,PA3,RUN2,RF,maize harvested area,1,0.00186,Land Use,Maize Harvested Area
OROV.revised_PA3_RUN2_RF,PA3,RUN2,RF,maize harvested area,2,0.001851,Land Use,Maize Harvested Area
OROV.revised_PA3_RUN2_RF,PA3,RUN2,RF,maize harvested area,3,0.001708,Land Use,Maize Harvested Area
OROV.revised_PA3_RUN2_RF,PA3,RUN2,RF,maize harvested area,4,0.001977,Land Use,Maize Harvested Area
OROV.revised_PA3_RUN2_RF,PA3,RUN2,RF,maize harvested area,5,0.001891,Land Use,Maize Harvested Area
OROV.revised_PA3_RUN3_RF,PA3,RUN3,RF,maize harvested area,1,0.003593,Land Use,Maize Harvested Area
OROV.revised_PA3_RUN3_RF,PA3,RUN3,RF,maize harvested area,2,0.003668,Land Use,Maize Harvested Area
OROV.revised_PA3_RUN3_RF,PA3,RUN3,RF,maize harvested area,3,0.003529,Land Use,Maize Harvested Area
OROV.revised_PA3_RUN3_RF,PA3,RUN3,RF,maize harvested area,4,0.003523,Land Use,Maize Harvested Area
OROV.revised_PA3_RUN3_RF,PA3,RUN3,RF,maize harvested area,5,0.003636,Land Use,Maize Harvested Area
OROV.revised_PA3_RUN4_RF,PA3,RUN4,RF,maize harvested area,1,0.002437,Land Use,Maize Harvested Area
OROV.revised_PA3_RUN4_RF,PA3,RUN4,RF,maize harvested area,2,0.00257,Land Use,Maize Harvested Area
OROV.revised_PA3_RUN4_RF,PA3,RUN4,RF,maize harvested area,3,0.002507,Land Use,Maize Harvested Area
OROV.revised_PA3_RUN4_RF,PA3,RUN4,RF,maize harvested area,4,0.002589,Land Use,Maize Harvested Area
OROV.revised_PA3_RUN4_RF,PA3,RUN4,RF,maize harvested area,5,0.002627,Land Use,Maize Harvested Area
OROV.revised_PA3_allRun_RF,PA3,allRun,RF,maize harvested area,1,0.002491,Land Use,Maize Harvested Area
OROV.revised_PA3_allRun_RF,PA3,allRun,RF,maize harvested area,2,0.002443,Land Use,Maize Harvested Area
OROV.revised_PA3_allRun_RF,PA3,allRun,RF,maize harvested area,3,0.002297,Land Use,Maize Harvested Area
OROV.revised_PA3_allRun_RF,PA3,allRun,RF,maize harvested area,4,0.002597,Land Use,Maize Harvested Area
OROV.revised_PA3_allRun_RF,PA3,allRun,RF,maize harvested area,5,0.002225,Land Use,Maize Harvested Area
OROV.revised_allData_allRun_RF,allData,allRun,RF,maize harvested area,1,5.68E-04,Land Use,Maize Harvested Area
OROV.revised_allData_allRun_RF,allData,allRun,RF,maize harvested area,2,5.02E-04,Land Use,Maize Harvested Area
OROV.revised_allData_allRun_RF,allData,allRun,RF,maize harvested area,3,5.81E-04,Land Use,Maize Harvested Area
OROV.revised_allData_allRun_RF,allData,allRun,RF,maize harvested area,4,6.01E-04,Land Use,Maize Harvested Area
OROV.revised_allData_allRun_RF,allData,allRun,RF,maize harvested area,5,5.26E-04,Land Use,Maize Harvested Area
OROV.revised_PA1_RUN1_RF,PA1,RUN1,RF,regularly flooded vegetation  ,1,0.002073,Land Use,Regularly Flooded Vegetation  
OROV.revised_PA1_RUN1_RF,PA1,RUN1,RF,regularly flooded vegetation  ,2,0.002451,Land Use,Regularly Flooded Vegetation  
OROV.revised_PA1_RUN1_RF,PA1,RUN1,RF,regularly flooded vegetation  ,3,0.001972,Land Use,Regularly Flooded Vegetation  
OROV.revised_PA1_RUN1_RF,PA1,RUN1,RF,regularly flooded vegetation  ,4,0.002274,Land Use,Regularly Flooded Vegetation  
OROV.revised_PA1_RUN1_RF,PA1,RUN1,RF,regularly flooded vegetation  ,5,0.00228,Land Use,Regularly Flooded Vegetation  
OROV.revised_PA1_RUN2_RF,PA1,RUN2,RF,regularly flooded vegetation  ,1,0.001559,Land Use,Regularly Flooded Vegetation  
OROV.revised_PA1_RUN2_RF,PA1,RUN2,RF,regularly flooded vegetation  ,2,0.001571,Land Use,Regularly Flooded Vegetation  
OROV.revised_PA1_RUN2_RF,PA1,RUN2,RF,regularly flooded vegetation  ,3,0.001705,Land Use,Regularly Flooded Vegetation  
OROV.revised_PA1_RUN2_RF,PA1,RUN2,RF,regularly flooded vegetation  ,4,0.001694,Land Use,Regularly Flooded Vegetation  
OROV.revised_PA1_RUN2_RF,PA1,RUN2,RF,regularly flooded vegetation  ,5,0.00157,Land Use,Regularly Flooded Vegetation  
OROV.revised_PA1_RUN3_RF,PA1,RUN3,RF,regularly flooded vegetation  ,1,7.33E-04,Land Use,Regularly Flooded Vegetation  
OROV.revised_PA1_RUN3_RF,PA1,RUN3,RF,regularly flooded vegetation  ,2,7.33E-04,Land Use,Regularly Flooded Vegetation  
OROV.revised_PA1_RUN3_RF,PA1,RUN3,RF,regularly flooded vegetation  ,3,6.47E-04,Land Use,Regularly Flooded Vegetation  
OROV.revised_PA1_RUN3_RF,PA1,RUN3,RF,regularly flooded vegetation  ,4,6.77E-04,Land Use,Regularly Flooded Vegetation  
OROV.revised_PA1_RUN3_RF,PA1,RUN3,RF,regularly flooded vegetation  ,5,6.30E-04,Land Use,Regularly Flooded Vegetation  
OROV.revised_PA1_RUN4_RF,PA1,RUN4,RF,regularly flooded vegetation  ,1,3.30E-04,Land Use,Regularly Flooded Vegetation  
OROV.revised_PA1_RUN4_RF,PA1,RUN4,RF,regularly flooded vegetation  ,2,3.95E-04,Land Use,Regularly Flooded Vegetation  
OROV.revised_PA1_RUN4_RF,PA1,RUN4,RF,regularly flooded vegetation  ,3,3.79E-04,Land Use,Regularly Flooded Vegetation  
OROV.revised_PA1_RUN4_RF,PA1,RUN4,RF,regularly flooded vegetation  ,4,2.82E-04,Land Use,Regularly Flooded Vegetation  
OROV.revised_PA1_RUN4_RF,PA1,RUN4,RF,regularly flooded vegetation  ,5,3.92E-04,Land Use,Regularly Flooded Vegetation  
OROV.revised_PA1_allRun_RF,PA1,allRun,RF,regularly flooded vegetation  ,1,5.18E-04,Land Use,Regularly Flooded Vegetation  
OROV.revised_PA1_allRun_RF,PA1,allRun,RF,regularly flooded vegetation  ,2,4.59E-04,Land Use,Regularly Flooded Vegetation  
OROV.revised_PA1_allRun_RF,PA1,allRun,RF,regularly flooded vegetation  ,3,4.44E-04,Land Use,Regularly Flooded Vegetation  
OROV.revised_PA1_allRun_RF,PA1,allRun,RF,regularly flooded vegetation  ,4,4.78E-04,Land Use,Regularly Flooded Vegetation  
OROV.revised_PA1_allRun_RF,PA1,allRun,RF,regularly flooded vegetation  ,5,4.42E-04,Land Use,Regularly Flooded Vegetation  
OROV.revised_PA2_RUN1_RF,PA2,RUN1,RF,regularly flooded vegetation  ,1,0.007573,Land Use,Regularly Flooded Vegetation  
OROV.revised_PA2_RUN1_RF,PA2,RUN1,RF,regularly flooded vegetation  ,2,0.007486,Land Use,Regularly Flooded Vegetation  
OROV.revised_PA2_RUN1_RF,PA2,RUN1,RF,regularly flooded vegetation  ,3,0.006979,Land Use,Regularly Flooded Vegetation  
OROV.revised_PA2_RUN1_RF,PA2,RUN1,RF,regularly flooded vegetation  ,4,0.006924,Land Use,Regularly Flooded Vegetation  
OROV.revised_PA2_RUN1_RF,PA2,RUN1,RF,regularly flooded vegetation  ,5,0.007433,Land Use,Regularly Flooded Vegetation  
OROV.revised_PA2_RUN2_RF,PA2,RUN2,RF,regularly flooded vegetation  ,1,0.004676,Land Use,Regularly Flooded Vegetation  
OROV.revised_PA2_RUN2_RF,PA2,RUN2,RF,regularly flooded vegetation  ,2,0.004279,Land Use,Regularly Flooded Vegetation  
OROV.revised_PA2_RUN2_RF,PA2,RUN2,RF,regularly flooded vegetation  ,3,0.004747,Land Use,Regularly Flooded Vegetation  
OROV.revised_PA2_RUN2_RF,PA2,RUN2,RF,regularly flooded vegetation  ,4,0.004481,Land Use,Regularly Flooded Vegetation  
OROV.revised_PA2_RUN2_RF,PA2,RUN2,RF,regularly flooded vegetation  ,5,0.004575,Land Use,Regularly Flooded Vegetation  
OROV.revised_PA2_RUN3_RF,PA2,RUN3,RF,regularly flooded vegetation  ,1,0.00414,Land Use,Regularly Flooded Vegetation  
OROV.revised_PA2_RUN3_RF,PA2,RUN3,RF,regularly flooded vegetation  ,2,0.004772,Land Use,Regularly Flooded Vegetation  
OROV.revised_PA2_RUN3_RF,PA2,RUN3,RF,regularly flooded vegetation  ,3,0.004426,Land Use,Regularly Flooded Vegetation  
OROV.revised_PA2_RUN3_RF,PA2,RUN3,RF,regularly flooded vegetation  ,4,0.004371,Land Use,Regularly Flooded Vegetation  
OROV.revised_PA2_RUN3_RF,PA2,RUN3,RF,regularly flooded vegetation  ,5,0.00456,Land Use,Regularly Flooded Vegetation  
OROV.revised_PA2_RUN4_RF,PA2,RUN4,RF,regularly flooded vegetation  ,1,0.003127,Land Use,Regularly Flooded Vegetation  
OROV.revised_PA2_RUN4_RF,PA2,RUN4,RF,regularly flooded vegetation  ,2,0.003496,Land Use,Regularly Flooded Vegetation  
OROV.revised_PA2_RUN4_RF,PA2,RUN4,RF,regularly flooded vegetation  ,3,0.002946,Land Use,Regularly Flooded Vegetation  
OROV.revised_PA2_RUN4_RF,PA2,RUN4,RF,regularly flooded vegetation  ,4,0.00315,Land Use,Regularly Flooded Vegetation  
OROV.revised_PA2_RUN4_RF,PA2,RUN4,RF,regularly flooded vegetation  ,5,0.003359,Land Use,Regularly Flooded Vegetation  
OROV.revised_PA2_allRun_RF,PA2,allRun,RF,regularly flooded vegetation  ,1,0.004497,Land Use,Regularly Flooded Vegetation  
OROV.revised_PA2_allRun_RF,PA2,allRun,RF,regularly flooded vegetation  ,2,0.004186,Land Use,Regularly Flooded Vegetation  
OROV.revised_PA2_allRun_RF,PA2,allRun,RF,regularly flooded vegetation  ,3,0.004455,Land Use,Regularly Flooded Vegetation  
OROV.revised_PA2_allRun_RF,PA2,allRun,RF,regularly flooded vegetation  ,4,0.004193,Land Use,Regularly Flooded Vegetation  
OROV.revised_PA2_allRun_RF,PA2,allRun,RF,regularly flooded vegetation  ,5,0.004466,Land Use,Regularly Flooded Vegetation  
OROV.revised_PA3_RUN1_RF,PA3,RUN1,RF,regularly flooded vegetation  ,1,0.007506,Land Use,Regularly Flooded Vegetation  
OROV.revised_PA3_RUN1_RF,PA3,RUN1,RF,regularly flooded vegetation  ,2,0.007326,Land Use,Regularly Flooded Vegetation  
OROV.revised_PA3_RUN1_RF,PA3,RUN1,RF,regularly flooded vegetation  ,3,0.007699,Land Use,Regularly Flooded Vegetation  
OROV.revised_PA3_RUN1_RF,PA3,RUN1,RF,regularly flooded vegetation  ,4,0.007505,Land Use,Regularly Flooded Vegetation  
OROV.revised_PA3_RUN1_RF,PA3,RUN1,RF,regularly flooded vegetation  ,5,0.007186,Land Use,Regularly Flooded Vegetation  
OROV.revised_PA3_RUN2_RF,PA3,RUN2,RF,regularly flooded vegetation  ,1,0.006872,Land Use,Regularly Flooded Vegetation  
OROV.revised_PA3_RUN2_RF,PA3,RUN2,RF,regularly flooded vegetation  ,2,0.006885,Land Use,Regularly Flooded Vegetation  
OROV.revised_PA3_RUN2_RF,PA3,RUN2,RF,regularly flooded vegetation  ,3,0.006933,Land Use,Regularly Flooded Vegetation  
OROV.revised_PA3_RUN2_RF,PA3,RUN2,RF,regularly flooded vegetation  ,4,0.006735,Land Use,Regularly Flooded Vegetation  
OROV.revised_PA3_RUN2_RF,PA3,RUN2,RF,regularly flooded vegetation  ,5,0.00731,Land Use,Regularly Flooded Vegetation  
OROV.revised_PA3_RUN3_RF,PA3,RUN3,RF,regularly flooded vegetation  ,1,0.006612,Land Use,Regularly Flooded Vegetation  
OROV.revised_PA3_RUN3_RF,PA3,RUN3,RF,regularly flooded vegetation  ,2,0.006984,Land Use,Regularly Flooded Vegetation  
OROV.revised_PA3_RUN3_RF,PA3,RUN3,RF,regularly flooded vegetation  ,3,0.007173,Land Use,Regularly Flooded Vegetation  
OROV.revised_PA3_RUN3_RF,PA3,RUN3,RF,regularly flooded vegetation  ,4,0.006287,Land Use,Regularly Flooded Vegetation  
OROV.revised_PA3_RUN3_RF,PA3,RUN3,RF,regularly flooded vegetation  ,5,0.007104,Land Use,Regularly Flooded Vegetation  
OROV.revised_PA3_RUN4_RF,PA3,RUN4,RF,regularly flooded vegetation  ,1,0.003072,Land Use,Regularly Flooded Vegetation  
OROV.revised_PA3_RUN4_RF,PA3,RUN4,RF,regularly flooded vegetation  ,2,0.003221,Land Use,Regularly Flooded Vegetation  
OROV.revised_PA3_RUN4_RF,PA3,RUN4,RF,regularly flooded vegetation  ,3,0.002884,Land Use,Regularly Flooded Vegetation  
OROV.revised_PA3_RUN4_RF,PA3,RUN4,RF,regularly flooded vegetation  ,4,0.003135,Land Use,Regularly Flooded Vegetation  
OROV.revised_PA3_RUN4_RF,PA3,RUN4,RF,regularly flooded vegetation  ,5,0.003223,Land Use,Regularly Flooded Vegetation  
OROV.revised_PA3_allRun_RF,PA3,allRun,RF,regularly flooded vegetation  ,1,0.00436,Land Use,Regularly Flooded Vegetation  
OROV.revised_PA3_allRun_RF,PA3,allRun,RF,regularly flooded vegetation  ,2,0.003918,Land Use,Regularly Flooded Vegetation  
OROV.revised_PA3_allRun_RF,PA3,allRun,RF,regularly flooded vegetation  ,3,0.004475,Land Use,Regularly Flooded Vegetation  
OROV.revised_PA3_allRun_RF,PA3,allRun,RF,regularly flooded vegetation  ,4,0.004451,Land Use,Regularly Flooded Vegetation  
OROV.revised_PA3_allRun_RF,PA3,allRun,RF,regularly flooded vegetation  ,5,0.004695,Land Use,Regularly Flooded Vegetation  
OROV.revised_allData_allRun_RF,allData,allRun,RF,regularly flooded vegetation  ,1,8.66E-04,Land Use,Regularly Flooded Vegetation  
OROV.revised_allData_allRun_RF,allData,allRun,RF,regularly flooded vegetation  ,2,8.86E-04,Land Use,Regularly Flooded Vegetation  
OROV.revised_allData_allRun_RF,allData,allRun,RF,regularly flooded vegetation  ,3,8.68E-04,Land Use,Regularly Flooded Vegetation  
OROV.revised_allData_allRun_RF,allData,allRun,RF,regularly flooded vegetation  ,4,7.93E-04,Land Use,Regularly Flooded Vegetation  
OROV.revised_allData_allRun_RF,allData,allRun,RF,regularly flooded vegetation  ,5,7.79E-04,Land Use,Regularly Flooded Vegetation  
OROV.revised_PA1_RUN1_RF,PA1,RUN1,RF,savannas  ,1,0.001869,Land Use,Savannas  
OROV.revised_PA1_RUN1_RF,PA1,RUN1,RF,savannas  ,2,0.001872,Land Use,Savannas  
OROV.revised_PA1_RUN1_RF,PA1,RUN1,RF,savannas  ,3,0.002061,Land Use,Savannas  
OROV.revised_PA1_RUN1_RF,PA1,RUN1,RF,savannas  ,4,0.002151,Land Use,Savannas  
OROV.revised_PA1_RUN1_RF,PA1,RUN1,RF,savannas  ,5,0.002023,Land Use,Savannas  
OROV.revised_PA1_RUN2_RF,PA1,RUN2,RF,savannas  ,1,0.001517,Land Use,Savannas  
OROV.revised_PA1_RUN2_RF,PA1,RUN2,RF,savannas  ,2,0.001423,Land Use,Savannas  
OROV.revised_PA1_RUN2_RF,PA1,RUN2,RF,savannas  ,3,0.001505,Land Use,Savannas  
OROV.revised_PA1_RUN2_RF,PA1,RUN2,RF,savannas  ,4,0.001606,Land Use,Savannas  
OROV.revised_PA1_RUN2_RF,PA1,RUN2,RF,savannas  ,5,0.001523,Land Use,Savannas  
OROV.revised_PA1_RUN3_RF,PA1,RUN3,RF,savannas  ,1,0.001183,Land Use,Savannas  
OROV.revised_PA1_RUN3_RF,PA1,RUN3,RF,savannas  ,2,0.001368,Land Use,Savannas  
OROV.revised_PA1_RUN3_RF,PA1,RUN3,RF,savannas  ,3,0.001272,Land Use,Savannas  
OROV.revised_PA1_RUN3_RF,PA1,RUN3,RF,savannas  ,4,0.001193,Land Use,Savannas  
OROV.revised_PA1_RUN3_RF,PA1,RUN3,RF,savannas  ,5,0.001339,Land Use,Savannas  
OROV.revised_PA1_RUN4_RF,PA1,RUN4,RF,savannas  ,1,0.002238,Land Use,Savannas  
OROV.revised_PA1_RUN4_RF,PA1,RUN4,RF,savannas  ,2,0.00233,Land Use,Savannas  
OROV.revised_PA1_RUN4_RF,PA1,RUN4,RF,savannas  ,3,0.00225,Land Use,Savannas  
OROV.revised_PA1_RUN4_RF,PA1,RUN4,RF,savannas  ,4,0.002426,Land Use,Savannas  
OROV.revised_PA1_RUN4_RF,PA1,RUN4,RF,savannas  ,5,0.002416,Land Use,Savannas  
OROV.revised_PA1_allRun_RF,PA1,allRun,RF,savannas  ,1,0.00136,Land Use,Savannas  
OROV.revised_PA1_allRun_RF,PA1,allRun,RF,savannas  ,2,0.001268,Land Use,Savannas  
OROV.revised_PA1_allRun_RF,PA1,allRun,RF,savannas  ,3,0.001417,Land Use,Savannas  
OROV.revised_PA1_allRun_RF,PA1,allRun,RF,savannas  ,4,0.001312,Land Use,Savannas  
OROV.revised_PA1_allRun_RF,PA1,allRun,RF,savannas  ,5,0.001418,Land Use,Savannas  
OROV.revised_PA2_RUN1_RF,PA2,RUN1,RF,savannas  ,1,0.002646,Land Use,Savannas  
OROV.revised_PA2_RUN1_RF,PA2,RUN1,RF,savannas  ,2,0.002857,Land Use,Savannas  
OROV.revised_PA2_RUN1_RF,PA2,RUN1,RF,savannas  ,3,0.002687,Land Use,Savannas  
OROV.revised_PA2_RUN1_RF,PA2,RUN1,RF,savannas  ,4,0.002958,Land Use,Savannas  
OROV.revised_PA2_RUN1_RF,PA2,RUN1,RF,savannas  ,5,0.002777,Land Use,Savannas  
OROV.revised_PA2_RUN2_RF,PA2,RUN2,RF,savannas  ,1,0.003374,Land Use,Savannas  
OROV.revised_PA2_RUN2_RF,PA2,RUN2,RF,savannas  ,2,0.003367,Land Use,Savannas  
OROV.revised_PA2_RUN2_RF,PA2,RUN2,RF,savannas  ,3,0.003181,Land Use,Savannas  
OROV.revised_PA2_RUN2_RF,PA2,RUN2,RF,savannas  ,4,0.003458,Land Use,Savannas  
OROV.revised_PA2_RUN2_RF,PA2,RUN2,RF,savannas  ,5,0.003365,Land Use,Savannas  
OROV.revised_PA2_RUN3_RF,PA2,RUN3,RF,savannas  ,1,0.003475,Land Use,Savannas  
OROV.revised_PA2_RUN3_RF,PA2,RUN3,RF,savannas  ,2,0.003492,Land Use,Savannas  
OROV.revised_PA2_RUN3_RF,PA2,RUN3,RF,savannas  ,3,0.003622,Land Use,Savannas  
OROV.revised_PA2_RUN3_RF,PA2,RUN3,RF,savannas  ,4,0.003422,Land Use,Savannas  
OROV.revised_PA2_RUN3_RF,PA2,RUN3,RF,savannas  ,5,0.003637,Land Use,Savannas  
OROV.revised_PA2_RUN4_RF,PA2,RUN4,RF,savannas  ,1,0.00227,Land Use,Savannas  
OROV.revised_PA2_RUN4_RF,PA2,RUN4,RF,savannas  ,2,0.002537,Land Use,Savannas  
OROV.revised_PA2_RUN4_RF,PA2,RUN4,RF,savannas  ,3,0.002567,Land Use,Savannas  
OROV.revised_PA2_RUN4_RF,PA2,RUN4,RF,savannas  ,4,0.002496,Land Use,Savannas  
OROV.revised_PA2_RUN4_RF,PA2,RUN4,RF,savannas  ,5,0.002111,Land Use,Savannas  
OROV.revised_PA2_allRun_RF,PA2,allRun,RF,savannas  ,1,0.003303,Land Use,Savannas  
OROV.revised_PA2_allRun_RF,PA2,allRun,RF,savannas  ,2,0.003812,Land Use,Savannas  
OROV.revised_PA2_allRun_RF,PA2,allRun,RF,savannas  ,3,0.003106,Land Use,Savannas  
OROV.revised_PA2_allRun_RF,PA2,allRun,RF,savannas  ,4,0.003377,Land Use,Savannas  
OROV.revised_PA2_allRun_RF,PA2,allRun,RF,savannas  ,5,0.003371,Land Use,Savannas  
OROV.revised_PA3_RUN1_RF,PA3,RUN1,RF,savannas  ,1,0.00336,Land Use,Savannas  
OROV.revised_PA3_RUN1_RF,PA3,RUN1,RF,savannas  ,2,0.003387,Land Use,Savannas  
OROV.revised_PA3_RUN1_RF,PA3,RUN1,RF,savannas  ,3,0.003413,Land Use,Savannas  
OROV.revised_PA3_RUN1_RF,PA3,RUN1,RF,savannas  ,4,0.003359,Land Use,Savannas  
OROV.revised_PA3_RUN1_RF,PA3,RUN1,RF,savannas  ,5,0.003464,Land Use,Savannas  
OROV.revised_PA3_RUN2_RF,PA3,RUN2,RF,savannas  ,1,0.003244,Land Use,Savannas  
OROV.revised_PA3_RUN2_RF,PA3,RUN2,RF,savannas  ,2,0.003227,Land Use,Savannas  
OROV.revised_PA3_RUN2_RF,PA3,RUN2,RF,savannas  ,3,0.003202,Land Use,Savannas  
OROV.revised_PA3_RUN2_RF,PA3,RUN2,RF,savannas  ,4,0.00285,Land Use,Savannas  
OROV.revised_PA3_RUN2_RF,PA3,RUN2,RF,savannas  ,5,0.002873,Land Use,Savannas  
OROV.revised_PA3_RUN3_RF,PA3,RUN3,RF,savannas  ,1,0.003023,Land Use,Savannas  
OROV.revised_PA3_RUN3_RF,PA3,RUN3,RF,savannas  ,2,0.003008,Land Use,Savannas  
OROV.revised_PA3_RUN3_RF,PA3,RUN3,RF,savannas  ,3,0.003315,Land Use,Savannas  
OROV.revised_PA3_RUN3_RF,PA3,RUN3,RF,savannas  ,4,0.002789,Land Use,Savannas  
OROV.revised_PA3_RUN3_RF,PA3,RUN3,RF,savannas  ,5,0.003058,Land Use,Savannas  
OROV.revised_PA3_RUN4_RF,PA3,RUN4,RF,savannas  ,1,0.003091,Land Use,Savannas  
OROV.revised_PA3_RUN4_RF,PA3,RUN4,RF,savannas  ,2,0.00296,Land Use,Savannas  
